RowId,DwgId,DwgHandleLow,DwgHandleHigh,DwgSubIndex,RowClassName,PnPID
8915,3402,195243,0,0,Software,8916
8919,3402,195244,0,0,FieldMountedDCS,8920
8921,3402,195258,0,0,Primary,8922
8924,3402,195259,0,0,FlexibleHose,8925
9006,3402,195377,0,0,FlexibleHose,9007
9008,3402,195384,0,0,Primary,9009
9010,3402,195385,0,0,Primary,9011
9012,3402,195386,0,0,Primary,9013
9014,3402,195387,0,0,Primary,9015
9016,3402,195388,0,0,Primary,9017
9026,3402,195390,0,0,Annotation,9027
9029,3402,195413,0,0,AngleValve,9030
9031,3402,195400,0,0,Annotation,9032
9033,3402,195419,0,0,Annotation,9034
9036,3402,195429,0,0,Annotation,9037
9038,3402,195436,0,0,ConcentricReducer,9039
9040,3402,195437,0,0,Primary,9041
9042,3402,195438,0,0,FlangedNozzle,9043
9044,3402,195440,0,0,FieldMountedDCS,9045
9046,3402,195454,0,0,Primary,9047
9049,3402,195455,0,0,Annotation,9050
9051,3402,195462,0,0,ConcentricReducer,9052
9053,3402,195463,0,0,Primary,9054
9072,3402,195516,0,0,FieldMountedDCS,9073
9074,3402,195570,0,0,Primary,9075
9079,3402,195572,0,0,Annotation,9080
9081,3402,195579,0,0,ConcentricReducer,9082
9083,3402,195580,0,0,Primary,9084
9085,3402,195622,0,0,Annotation,9086
9087,3402,195632,0,0,Annotation,9088
9090,3402,195642,0,0,FieldMountedDCS,9091
9092,3402,195656,0,0,Primary,9093
9095,3402,195657,0,0,FlowArrow,9096
9097,3402,195659,0,0,Software,9098
9099,3402,195660,0,0,FieldMountedDCS,9101
9102,3402,195674,0,0,FieldMountedDCS,9103
9104,3402,195688,0,0,FIELDCS2,9105
9106,3402,195702,0,0,FlexibleHose,9107
9108,3402,195703,0,0,Primary,9109
9110,3402,195704,0,0,FlowArrow,9111
9112,3402,195705,0,0,Primary,9113
9118,3402,195708,0,0,Primary,9119
9120,3402,195709,0,0,Primary,9121
9122,3402,195710,0,0,Primary,9123
9130,3402,195711,0,0,Primary,9131
9139,3402,195761,0,0,Software,9140
9141,3402,195762,0,0,Software,9142
9145,3402,195764,0,0,FlowArrow,9146
9147,3402,195766,0,0,FieldMountedDCS,9148
9149,3402,195780,0,0,FieldMountedDCS,9150
9151,3402,195794,0,0,FIELDCS2,9152
9153,3402,195808,0,0,FieldMountedDCS,9154
9155,3402,195822,0,0,Primary,9156
9158,3402,195823,0,0,Annotation,9159
9161,3402,195834,0,0,Primary,9162
9164,3402,195835,0,0,FieldMountedDCS,9165
9169,3402,195891,0,0,Annotation,9170
9171,3402,195898,0,0,ConcentricReducer,9172
9173,3402,195899,0,0,Primary,9174
9175,3402,195900,0,0,Annotation,9176
9177,3402,195911,0,0,Primary,9178
9181,3402,195913,0,0,Primary,9182
9185,3402,195914,0,0,Primary,9186
9196,3402,195918,0,0,Annotation,9197
9202,3402,195929,0,0,Annotation,9203
9204,3402,195936,0,0,ConcentricReducer,9205
9206,3402,195937,0,0,Primary,9207
9208,3402,195938,0,0,Annotation,9209
9211,3402,195948,0,0,Software,9212
9213,3402,195949,0,0,Software,9214
9217,3402,195950,0,0,FieldMountedDCS,9218
9219,3402,195964,0,0,FieldMountedDCS,9220
9221,3402,195978,0,0,FIELDCS2,9222
9225,3402,195993,0,0,Software,9226
9227,3402,196006,0,0,GateValve,9228
9234,3402,196043,0,0,FlowArrow,9235
9236,3402,196044,0,0,FieldMountedDCS,9237
9238,3402,196058,0,0,Annotation,9239
9241,3402,196068,0,0,Primary,9242
9244,3402,196069,0,0,Primary,9245
9249,3402,196071,0,0,Annotation,9250
9252,3402,196123,0,0,Annotation,9253
9254,3402,196133,0,0,Primary,9255
9260,3402,196135,0,0,Annotation,9261
9262,3402,196142,0,0,ConcentricReducer,9263
9264,3402,196143,0,0,Primary,9265
9266,3402,196144,0,0,FieldMountedDCS,9267
9271,3402,196161,0,0,Primary,9272
9273,3402,196162,0,0,Primary,9274
9276,3402,196163,0,0,FieldMountedDCS,9277
9278,3402,196218,0,0,Primary,9279
9281,3402,196219,0,0,Annotation,9282
9284,3402,196270,0,0,Annotation,9285
9287,3402,196280,0,0,Annotation,9288
9289,3402,196287,0,0,ConcentricReducer,9290
9291,3402,196288,0,0,Primary,9292
9293,3402,196289,0,0,Primary,9294
9297,3402,196291,0,0,Primary,9298
9299,3402,196292,0,0,Primary,9301
9304,3402,196294,0,0,Primary,9305
9306,3402,196295,0,0,Primary,9307
9314,3402,196339,0,0,Annotation,9315
9317,3402,196349,0,0,Annotation,9318
9319,3402,196356,0,0,ConcentricReducer,9320
9321,3402,196357,0,0,Primary,9322
9323,3402,196398,0,0,Annotation,9324
9325,3402,196408,0,0,Annotation,9326
9327,3402,196418,0,0,Primary,9328
9330,3402,196419,0,0,FieldMountedDCS,9331
9332,3402,196433,0,0,Annotation,9333
9336,3402,196444,0,0,Annotation,9337
9338,3402,196451,0,0,ConcentricReducer,9339
9340,3402,196452,0,0,Primary,9341
9342,3402,196454,0,0,Annotation,9343
9345,3402,196464,0,0,Software,9346
9350,3402,196468,0,0,Software,9351
9353,3402,196469,0,0,FieldMountedDCS,9354
9355,3402,196483,0,0,FieldMountedDCS,9356
9357,3402,196538,0,0,Primary,9358
9363,3402,196540,0,0,GateValve,9364
9367,3402,196551,0,0,Annotation,9368
9369,3402,196571,0,0,GateValve,9370
9371,3402,196561,0,0,Annotation,9372
9373,3402,196577,0,0,Vessel,9374
9375,3402,196618,0,0,Annotation,9376
9378,3402,196628,0,0,Primary,9379
9384,3402,196631,0,0,Primary,9385
9386,3402,196632,0,0,Primary,9387
9390,3402,196634,0,0,Primary,9391
9392,3402,196635,0,0,Primary,9393
9394,3402,196636,0,0,Primary,9395
9398,3402,196638,0,0,Primary,9399
9401,3402,196639,0,0,Primary,9402
9409,3402,196643,0,0,Primary,9410
9411,3402,196644,0,0,Primary,9412
9413,3402,196645,0,0,Primary,9414
9415,3402,196646,0,0,Primary,9416
9417,3402,196647,0,0,Primary,9418
9419,3402,196648,0,0,Primary,9420
9427,3402,196652,0,0,Primary,9428
9429,3402,196653,0,0,Primary,9430
9431,3402,196654,0,0,Primary,9432
9435,3402,196656,0,0,Primary,9436
9437,3402,196657,0,0,Primary,9438
9470,3402,196721,0,0,Primary,9471
9473,3402,196722,0,0,Annotation,9474
9477,3402,196746,0,0,ConcentricReducer,9478
9479,3402,196739,0,0,Annotation,9480
9481,3402,196747,0,0,Primary,9482
9483,3402,196748,0,0,Annotation,9484
9489,3402,196760,0,0,Annotation,9490
9491,3402,196767,0,0,ConcentricReducer,9492
9493,3402,196768,0,0,Primary,9494
9497,3402,196779,0,0,GateValve,9498
9499,3402,196821,0,0,FlowArrow,9501
9502,3402,196822,0,0,FieldMountedDCS,9503
9504,3402,196836,0,0,FieldMountedDCS,9505
9506,3402,196850,0,0,FIELDCS2,9507
9508,3402,196923,0,0,VentCover,9509
9510,3402,196924,0,0,FIELDDCS3,9511
9514,3402,196939,0,0,Annotation,9515
9516,3402,196946,0,0,ConcentricReducer,9517
9520,3402,196972,0,0,Annotation,9521
9522,3402,196979,0,0,ConcentricReducer,9523
9524,3402,196980,0,0,Primary,9525
9526,3402,196981,0,0,Annotation,9527
9529,3402,197031,0,0,Annotation,9530
9531,3402,197041,0,0,Annotation,9532
9534,3402,197051,0,0,Annotation,9535
9537,3402,197101,0,0,Annotation,9538
9540,3402,197111,0,0,Annotation,9541
9543,3402,197161,0,0,Primary,9544
9546,3402,197162,0,0,Annotation,9547
9551,3402,197173,0,0,Annotation,9552
9553,3402,197180,0,0,ConcentricReducer,9554
9555,3402,197181,0,0,Primary,9556
9557,3402,197182,0,0,FieldMountedDCS,9558
9561,3402,197197,0,0,Primary,9562
9563,3402,197198,0,0,Annotation,9564
9565,3402,197205,0,0,ConcentricReducer,9566
9567,3402,197206,0,0,Primary,9568
9571,3402,197208,0,0,Annotation,9572
9573,3402,197215,0,0,ConcentricReducer,9574
9575,3402,197216,0,0,Primary,9576
9577,3402,197217,0,0,FieldMountedDCS,9578
9579,3402,197231,0,0,Primary,9580
9583,3402,197233,0,0,Primary,9584
9588,3402,197234,0,0,Annotation,9589
9591,3402,197244,0,0,Annotation,9592
9593,3402,197251,0,0,ConcentricReducer,9594
9595,3402,197252,0,0,Primary,9596
9597,3402,197293,0,0,Annotation,9598
9599,3402,197300,0,0,ConcentricReducer,9601
9602,3402,197301,0,0,Primary,9603
9604,3402,197302,0,0,Annotation,9605
9606,3402,197312,0,0,Annotation,9607
9609,3402,197322,0,0,Annotation,9610
9611,3402,197332,0,0,GateValve,9612
9613,3402,197333,0,0,Annotation,9614
9615,3402,197343,0,0,Annotation,9616
9617,3402,197350,0,0,ConcentricReducer,9618
9619,3402,197351,0,0,Primary,9620
9621,3402,197392,0,0,Annotation,9622
9623,3402,197420,0,0,Annotation,9624
9625,3402,197427,0,0,ElectricMotor,9626
9627,3402,197428,0,0,Annotation,9628
9629,3402,197435,0,0,CentrifugalPump,9630
9633,3402,197503,0,0,FIELDDCS3,9634
9635,3402,197517,0,0,FIELDCS2,9636
9642,3402,197588,0,0,Annotation,9643
9644,3402,197598,0,0,GateValve,9645
9646,3402,197599,0,0,Annotation,9647
9648,3402,197609,0,0,GateValve,9649
9650,3402,197610,0,0,Annotation,9651
9652,3402,197617,0,0,ConcentricReducer,9653
9654,3402,197618,0,0,Annotation,9655
9656,3402,197646,0,0,Annotation,9657
9658,3402,197653,0,0,ElectricMotor,9659
9661,3402,197663,0,0,FIELDDCS3,9662
9663,3402,197677,0,0,FieldMountedDCS,9664
9665,3402,197707,0,0,CentrifugalPump,9666
9702,3402,197804,0,0,Annotation,9703
9806,3402,199298,0,0,Annotation,9807
9809,3402,199861,0,0,Annotation,9810
9811,3402,200042,0,0,Annotation,9812
9813,3402,200170,0,0,Annotation,9814
9815,3402,200249,0,0,Annotation,9816
9817,3402,200765,0,0,Annotation,9818
9819,3402,200953,0,0,Annotation,9820
9821,3402,201111,0,0,Annotation,9822
9823,3402,201343,0,0,Annotation,9824
9825,3402,201682,0,0,Annotation,9826
9827,3402,202121,0,0,Annotation,9828
9831,3402,202587,0,0,Annotation,9832
9833,3402,203176,0,0,Annotation,9834
9835,3402,203558,0,0,Vessel,9836
9837,3402,203559,0,0,Annotation,9838
9839,3402,203626,0,0,Annotation,9840
9871,3402,204264,0,0,PressureReliefValve,9872
9874,3402,204265,0,0,PressureReliefValve,9875
9909,3402,219294,0,0,Annotation,9910
9915,3402,234103,0,0,Annotation,9916
9917,3402,234156,0,0,Annotation,9918
9920,3402,234163,0,0,Annotation,9921
9924,3402,234292,0,0,Annotation,9925
9926,3402,234308,0,0,Annotation,9927
9930,3402,234404,0,0,Annotation,9931
9932,3402,234417,0,0,Annotation,9933
9934,3402,234772,0,0,AngleValve,9935
10104,3402,239883,0,0,Annotation,10105
10107,3402,240006,0,0,AngleValve,10108
10109,3402,239987,0,0,Annotation,10110
10112,3402,240101,0,0,AngleValve,10113
10114,3402,240082,0,0,Annotation,10115
10116,3402,240102,0,0,Annotation,10117
10118,3402,240121,0,0,AngleValve,10119
10135,3402,251031,0,0,General1HeatExchanger,10136
10137,3402,251049,0,0,Annotation,10138
10144,3402,261989,0,0,Annotation,10145
10146,3402,262024,0,0,Annotation,10147
10148,3402,262031,0,0,General1HeatExchanger,10149
10150,3402,261996,0,0,Annotation,10151
10153,3402,262138,0,0,Annotation,10154
10155,3402,262145,0,0,General1HeatExchanger,10156
10157,3402,262110,0,0,Annotation,10158
10162,3402,262267,0,0,ElectricMotor,10163
10164,3402,262268,0,0,Annotation,10165
10167,3402,262354,0,0,Annotation,10168
10169,3402,262492,0,0,Annotation,10170
10171,3402,262516,0,0,Vessel,10172
10173,3402,262560,0,0,Annotation,10174
10175,3402,262585,0,0,FIELDCS2,10176
10178,3402,262599,0,0,FIELDDCS3,10179
10181,3402,262613,0,0,FIELDCS2,10182
10184,3402,262627,0,0,Annotation,10185
10186,3402,262634,0,0,ConcentricReducer,10187
10191,3402,262636,0,0,Primary,10192
10193,3402,262647,0,0,GateValve,10194
10195,3402,262637,0,0,Annotation,10196
10197,3402,262648,0,0,Annotation,10198
10199,3402,262658,0,0,GateValve,10201
10202,3402,262660,0,0,Annotation,10203
10204,3402,262685,0,0,Annotation,10205
10208,3402,262874,0,0,Annotation,10209
10210,3402,263322,0,0,Annotation,10211
10212,3402,263350,0,0,Annotation,10213
10214,3402,263778,0,0,Annotation,10215
10216,3402,264107,0,0,Annotation,10217
10218,3402,264434,0,0,Annotation,10219
10229,3402,264932,0,0,Primary,10230
10234,3402,264936,0,0,Jacketed,10235
10239,3402,264943,0,0,Jacketed,10240
10250,3402,264984,0,0,FlexibleHose,10251
10252,3402,264986,0,0,Primary,10253
10254,3402,264987,0,0,FlowArrow,10255
10260,3402,264990,0,0,FlowArrow,10261
10268,3402,265075,0,0,FlexibleHose,10269
10277,3402,265091,0,0,CheckValve,10278
10279,3402,265081,0,0,Annotation,10280
10287,3402,265135,0,0,FlowArrow,10288
10289,3402,265136,0,0,Primary,10290
10291,3402,265138,0,0,Jacketed,10292
10294,3402,265142,0,0,Jacketed,10295
10306,3402,265147,0,0,FlowArrow,10307
10317,3402,265153,0,0,Primary,10318
10322,3402,265155,0,0,FlowArrow,10323
10324,3402,265157,0,0,Jacketed,10325
10404,3402,265241,0,0,Jacketed,10405
10414,3402,265254,0,0,Primary,10415
10421,3402,265257,0,0,Primary,10422
10423,3402,265258,0,0,Primary,10424
10427,3402,265260,0,0,Primary,10428
10429,3402,265261,0,0,Annotation,10430
10431,3402,265268,0,0,ConcentricReducer,10432
10433,3402,265269,0,0,Primary,10434
10435,3402,265271,0,0,Jacketed,10436
10440,3402,265275,0,0,Primary,10441
10446,3402,265278,0,0,Primary,10447
10449,3402,265281,0,0,Primary,10450
10452,3402,265289,0,0,Jacketed,10453
10455,3402,265291,0,0,Primary,10456
10458,3402,265293,0,0,Primary,10459
10461,3402,265331,0,0,Jacketed,10462
10466,3402,265334,0,0,Jacketed,10467
10477,3402,265339,0,0,Jacketed,10478
10485,3402,265343,0,0,Jacketed,10486
10488,3402,265345,0,0,Primary,10489
10491,3402,265347,0,0,Primary,10492
10494,3402,265390,0,0,Jacketed,10495
10504,3402,265395,0,0,Jacketed,10505
10515,3402,271037,0,0,Jacketed,10516
10520,3402,271040,0,0,Jacketed,10521
10528,3402,271044,0,0,Primary,10529
10539,3402,271049,0,0,Primary,10540
10541,3402,271050,0,0,FlowArrow,10542
10543,3402,271052,0,0,Jacketed,10544
10554,3402,271132,0,0,Jacketed,10555
10559,3402,271135,0,0,Jacketed,10560
10566,3402,271139,0,0,Jacketed,10567
10577,3402,271145,0,0,Primary,10578
10589,3402,271150,0,0,Primary,10590
10591,3402,271151,0,0,Primary,10592
10597,3402,271164,0,0,GateValve,10598
10599,3402,271154,0,0,Annotation,10601
10602,3402,271165,0,0,Primary,10603
10604,3402,271166,0,0,Primary,10605
10608,3402,271169,0,0,Jacketed,10609
10619,3402,271175,0,0,Primary,10620
10634,3402,271182,0,0,Primary,10635
10640,3402,271185,0,0,Primary,10641
10642,3402,271186,0,0,Primary,10643
10646,3402,271224,0,0,Primary,10647
10652,3402,271227,0,0,FlowArrow,10653
10654,3402,271228,0,0,FlowArrow,10655
10656,3402,271229,0,0,FlowArrow,10657
10660,3402,271231,0,0,Primary,10661
10670,3402,271236,0,0,Primary,10671
10672,3402,271278,0,0,Jacketed,10673
10687,3402,271285,0,0,Jacketed,10688
10704,3402,271306,0,0,Annotation,10705
10706,3402,271313,0,0,ConcentricReducer,10707
10708,3402,271314,0,0,Primary,10709
10710,3402,271316,0,0,Jacketed,10711
10715,3402,271322,0,0,Primary,10716
10718,3402,271323,0,0,Jacketed,10719
10723,3402,271329,0,0,Jacketed,10724
10725,3402,271330,0,0,Jacketed,10726
10729,3402,271332,0,0,Jacketed,10730
10740,3402,271337,0,0,Jacketed,10741
10744,3402,271340,0,0,Primary,10745
10747,3402,271342,0,0,Primary,10748
10756,3402,271346,0,0,Primary,10757
10758,3402,271347,0,0,Primary,10759
10765,3402,271388,0,0,Annotation,10766
10767,3402,271398,0,0,CheckValve,10768
10769,3402,271399,0,0,Primary,10770
10771,3402,271400,0,0,Primary,10772
10773,3402,271402,0,0,Primary,10774
10776,3402,271403,0,0,Annotation,10777
10778,3402,271438,0,0,CentrifugalPump,10779
10780,3402,271410,0,0,Annotation,10781
10782,3402,271530,0,0,Jacketed,10783
10793,3402,271536,0,0,Primary,10794
10805,3402,271625,0,0,Jacketed,10806
10807,3402,271626,0,0,Jacketed,10808
10813,3402,271628,0,0,Jacketed,10814
10816,3402,271673,0,0,Jacketed,10817
10820,3402,271675,0,0,Jacketed,10821
10828,3402,271680,0,0,Jacketed,10829
10833,3402,271684,0,0,Primary,10834
10846,3402,271691,0,0,Primary,10847
10851,3402,271695,0,0,Jacketed,10852
10864,3402,271743,0,0,Jacketed,10865
10867,3402,271746,0,0,Jacketed,10868
10878,3402,271751,0,0,Jacketed,10879
10880,3402,271753,0,0,Primary,10881
10883,3402,271755,0,0,Primary,10884
10890,3402,271758,0,0,Primary,10891
10892,3402,271761,0,0,Jacketed,10893
10894,3402,271762,0,0,Jacketed,10895
10898,3402,271764,0,0,Primary,10899
10908,3402,271768,0,0,Primary,10909
10912,3402,271770,0,0,Jacketed,10913
10917,3402,271772,0,0,Jacketed,10918
10919,3402,271773,0,0,Jacketed,10920
10923,3402,271775,0,0,Jacketed,10924
10932,3402,271789,0,0,GateValve,10933
10934,3402,271779,0,0,Annotation,10935
10965,3402,272305,0,0,Primary,10966
10974,3402,272321,0,0,Primary,10975
10978,3402,272323,0,0,Primary,10979
10980,3402,272334,0,0,GateValve,10981
10982,3402,272324,0,0,Annotation,10983
10996,3402,272559,0,0,Primary,10997
10998,3402,272560,0,0,Primary,10999
11140,3402,273018,0,0,Primary,11141
11150,3402,273153,0,0,Primary,11151
11154,3402,273158,0,0,Primary,11155
11165,3402,273255,0,0,Primary,11166
11206,3402,273749,0,0,Primary,11207
11209,3402,273750,0,0,Primary,11210
11211,3402,273757,0,0,Primary,11212
11214,3402,273758,0,0,Jacketed,11215
11216,3402,273759,0,0,Jacketed,11217
11220,3402,273761,0,0,Primary,11221
11222,3402,273762,0,0,Primary,11223
11230,3402,273850,0,0,FlowArrow,11231
11232,3402,273891,0,0,FlexibleHose,11233
11242,3402,279929,0,0,Annotation,11243
11246,3402,285714,0,0,Annotation,11247
11256,3402,297309,0,0,Annotation,11257
11258,3402,308949,0,0,Annotation,11259
11260,3402,308956,0,0,Annotation,11261
11262,3402,308963,0,0,Annotation,11263
11264,3402,308970,0,0,Annotation,11265
11266,3402,308977,0,0,Annotation,11267
11268,3402,308984,0,0,Annotation,11269
11270,3402,308991,0,0,Annotation,11271
11273,3402,309038,0,0,Annotation,11274
11275,3402,309091,0,0,Annotation,11276
11277,3402,309098,0,0,Annotation,11278
11279,3402,309105,0,0,Annotation,11280
11281,3402,309112,0,0,Annotation,11282
11283,3402,309119,0,0,Annotation,11284
11285,3402,309126,0,0,Annotation,11286
11287,3402,309133,0,0,Annotation,11288
11289,3402,309140,0,0,Annotation,11290
11291,3402,309147,0,0,Annotation,11292
11293,3402,309154,0,0,Primary,11294
11296,3402,309155,0,0,Primary,11297
11299,3402,309157,0,0,Primary,11301
11303,3402,309159,0,0,Jacketed,11304
11306,3402,309162,0,0,Jacketed,11307
11309,3402,309207,0,0,Annotation,11310
11311,3402,309214,0,0,Annotation,11312
11313,3402,309221,0,0,Annotation,11314
11315,3402,309228,0,0,Annotation,11316
11317,3402,309235,0,0,Annotation,11318
11402,3402,309339,0,0,Annotation,11403
11404,3402,309346,0,0,Annotation,11405
11406,3402,309353,0,0,Annotation,11407
11408,3402,309360,0,0,Annotation,11409
11410,3402,309367,0,0,Annotation,11411
11412,3402,309374,0,0,Annotation,11413
11414,3402,309381,0,0,Annotation,11415
11416,3402,309388,0,0,Annotation,11417
11418,3402,309395,0,0,Annotation,11419
11420,3402,309448,0,0,Annotation,11421
11422,3402,309455,0,0,Annotation,11423
11424,3402,309462,0,0,Annotation,11425
11426,3402,309469,0,0,Annotation,11427
11428,3402,309476,0,0,Annotation,11429
11430,3402,309483,0,0,Annotation,11431
11432,3402,309490,0,0,Annotation,11433
11434,3402,309497,0,0,Annotation,11435
11436,3402,309504,0,0,Annotation,11437
11438,3402,309511,0,0,Annotation,11439
11440,3402,309600,0,0,Primary,11441
11445,3402,309772,0,0,Annotation,11446
11453,3402,310069,0,0,Jacketed,11454
11459,3402,310117,0,0,Primary,11460
11476,3402,310284,0,0,Primary,11477
11502,3402,310388,0,0,Primary,11503
11507,3402,310431,0,0,Primary,11508
11702,3402,310724,0,0,Primary,11703
11709,3402,310729,0,0,Primary,11710
11903,11901,42066,0,0,HoseConnection,11904
11905,11901,42086,0,0,Silo,11906
11911,11901,42203,0,0,Primary,11912
11928,11901,42273,0,0,GateValve,11929
11930,11901,42283,0,0,CapillaryTube,11931
11933,11901,42307,0,0,Solenoid,11934
11935,11901,42341,0,0,FieldMountedDiscreteInstrument,11936
11940,11901,42349,0,0,Tubing,11941
11943,11901,42350,0,0,FlowArrow,11944
12004,11901,42435,0,0,OpenTopTank,12005
12006,11901,42443,0,0,Tubing,12007
12010,11901,42506,0,0,Primary,12011
12012,11901,42507,0,0,FlowArrow,12013
12030,11901,42516,0,0,Primary,12031
12035,11901,42548,0,0,DoubleWallTank,12036
12038,11901,42575,0,0,BladeAgitator,12039
12043,11901,42623,0,0,FieldMountedDiscreteInstrument,12044
12046,11901,42790,0,0,Tubing,12047
12049,11901,42795,0,0,FieldMountedDiscreteInstrument,12050
12052,11901,42796,0,0,Primary,12053
12054,11901,42797,0,0,FlowArrow,12055
12057,11901,43316,0,0,RotaryMotor,12058
12059,11901,43321,0,0,FieldMountedDiscreteInstrument,12060
12061,11901,43330,0,0,FieldMountedDiscreteInstrument,12062
12065,11901,43357,0,0,FieldMountedDiscreteInstrument,12066
12069,11901,43380,0,0,Tubing,12070
12072,11901,43392,0,0,GateValve,12073
12074,11901,43393,0,0,Primary,12075
12076,11901,43394,0,0,FlowArrow,12077
12079,11901,43395,0,0,CapillaryTube,12080
12082,11901,43401,0,0,Solenoid,12083
12084,11901,43407,0,0,Tubing,12085
12107,11901,43415,0,0,Tubing,12108
12110,11901,43420,0,0,FieldMountedDiscreteInstrument,12111
12112,11901,43425,0,0,FieldMountedDiscreteInstrument,12113
12116,11901,43435,0,0,OpenTopTank,12117
12119,11901,43458,0,0,Primary,12120
12121,11901,43459,0,0,FlowArrow,12122
12124,11901,43460,0,0,Primary,12125
12126,11901,43461,0,0,FlowArrow,12127
12137,11901,43465,0,0,FlowArrow,12138
12139,11901,43472,0,0,DoubleWallTank,12140
12142,11901,43473,0,0,Primary,12143
12144,11901,43474,0,0,FlowArrow,12145
12147,11901,43495,0,0,BladeAgitator,12148
12149,11901,43500,0,0,FieldMountedDiscreteInstrument,12150
12151,11901,43505,0,0,FieldMountedDiscreteInstrument,12152
12153,11901,43506,0,0,Tubing,12154
12156,11901,43507,0,0,Tubing,12157
12164,11901,43519,0,0,FieldMountedDiscreteInstrument,12165
12166,11901,43524,0,0,FieldMountedDiscreteInstrument,12167
12170,11901,43532,0,0,GateValve,12171
12172,11901,43541,0,0,GateValve,12173
12174,11901,43550,0,0,GateValve,12175
12176,11901,43559,0,0,GateValve,12177
12180,11901,43579,0,0,GateValve,12181
12182,11901,43591,0,0,GateValve,12183
12184,11901,43612,0,0,Silo,12185
12187,11901,43621,0,0,OpenTopTank,12188
12190,11901,43622,0,0,Primary,12191
12192,11901,43623,0,0,Primary,12193
12196,11901,43624,0,0,Primary,12197
12199,11901,43625,0,0,Primary,12201
12203,11901,43626,0,0,Primary,12204
12206,11901,43627,0,0,Primary,12207
12208,11901,43628,0,0,Primary,12209
12210,11901,43629,0,0,FlowArrow,12211
12214,11901,43630,0,0,Primary,12215
12216,11901,43631,0,0,FlowArrow,12217
12219,11901,43632,0,0,Primary,12220
12221,11901,43633,0,0,FlowArrow,12222
12224,11901,43634,0,0,Primary,12225
12226,11901,43635,0,0,FlowArrow,12227
12229,11901,43636,0,0,Primary,12230
12231,11901,43637,0,0,FlowArrow,12232
12234,11901,43638,0,0,Primary,12235
12236,11901,43639,0,0,FlowArrow,12237
12239,11901,43640,0,0,Primary,12240
12242,11901,43641,0,0,Primary,12243
12244,11901,43642,0,0,FlowArrow,12245
12247,11901,43643,0,0,Primary,12248
12249,11901,43644,0,0,FlowArrow,12250
12252,11901,43645,0,0,Primary,12253
12254,11901,43646,0,0,FlowArrow,12255
12256,11901,43647,0,0,Primary,12257
12258,11901,43648,0,0,Primary,12259
12263,11901,43649,0,0,Primary,12264
12266,11901,43670,0,0,BlindFlange,12267
12268,11901,43677,0,0,BlindFlange,12269
12271,11901,43730,0,0,Primary,12272
12276,11901,43738,0,0,Tubing,12277
12279,11901,43739,0,0,Tubing,12280
12282,11901,43740,0,0,Tubing,12283
12285,11901,43745,0,0,FieldMountedDiscreteInstrument,12286
12287,11901,43750,0,0,FieldMountedDiscreteInstrument,12288
12289,11901,43755,0,0,FieldMountedDiscreteInstrument,12290
12291,11901,43760,0,0,FieldMountedDiscreteInstrument,12292
12293,11901,43765,0,0,FieldMountedDiscreteInstrument,12294
12295,11901,43770,0,0,FieldMountedDiscreteInstrument,12296
12297,11901,43775,0,0,FieldMountedDiscreteInstrument,12298
12299,11901,43780,0,0,FieldMountedDiscreteInstrument,12301
12302,11901,43781,0,0,CapillaryTube,12303
12305,11901,43786,0,0,FieldMountedDiscreteInstrument,12306
12307,11901,43791,0,0,FieldMountedDiscreteInstrument,12308
12309,11901,43796,0,0,FieldMountedDiscreteInstrument,12310
12319,11901,43807,0,0,FieldMountedDiscreteInstrument,12320
12324,11901,43808,0,0,Tubing,12325
12327,11901,43813,0,0,FieldMountedDiscreteInstrument,12328
12330,11901,43814,0,0,Tubing,12331
12341,11901,43830,0,0,Electrical,12342
12344,11901,43831,0,0,Electrical,12345
12346,11901,43832,0,0,Electrical,12347
12348,11901,43833,0,0,Electrical,12349
12350,11901,43834,0,0,Electrical,12351
12352,11901,43835,0,0,Electrical,12353
12354,11901,43836,0,0,Electrical,12355
12356,11901,43837,0,0,Electrical,12357
12358,11901,43838,0,0,Electrical,12359
12360,11901,43839,0,0,Electrical,12361
12362,11901,43840,0,0,Electrical,12363
12364,11901,43841,0,0,Electrical,12365
12366,11901,43842,0,0,Electrical,12367
12380,11901,43843,0,0,Tubing,12381
12383,11901,43844,0,0,CapillaryTube,12384
12386,11901,43849,0,0,Solenoid,12387
12388,11901,43850,0,0,Tubing,12389
12391,11901,43851,0,0,Tubing,12392
12395,11901,43878,0,0,Primary,12396
12397,11901,43879,0,0,FlowArrow,12398
12401,11901,43886,0,0,FieldMountedDiscreteInstrument,12402
12404,11901,43891,0,0,FieldMountedDiscreteInstrument,12405
12406,11901,43896,0,0,FieldMountedDiscreteInstrument,12407
12408,11901,43901,0,0,FieldMountedDiscreteInstrument,12409
12411,11901,43906,0,0,FieldMountedDiscreteInstrument,12412
12414,11901,43913,0,0,RotaryMotor,12415
12416,11901,43935,0,0,CentrifugalPump,12417
12419,11901,44016,0,0,Primary,12420
12426,11901,44019,0,0,Electrical,12427
12429,11901,44020,0,0,Electrical,12430
12432,11901,44021,0,0,Electrical,12433
12435,11901,44035,0,0,FlowArrow,12436
12437,11901,44036,0,0,Primary,12438
12439,11901,44037,0,0,FlowArrow,12440
12441,11901,44038,0,0,FlowArrow,12442
12444,11901,44049,0,0,Primary,12445
12449,11901,44051,0,0,FlowArrow,12450
12451,11901,44052,0,0,Primary,12452
12453,11901,44053,0,0,FlowArrow,12454
