TableName,ColumnName,AttributeName,AttributeValue
AngleSafetyValve,Description,VALUE,ANGLE SAFETY VALVE
AngleSpringSafetyValve,ClassName,ISREADONLY,true
AngleSpringSafetyValve,ClassName,TYPE,PnPStringType
AngleSpringSafetyValve,ClassName,VALUE,Angle Spring Safety Valve
AngleSpringSafetyValve,Description,TYPE,PnPStringType
AngleSpringSafetyValve,Description,VALUE,ANGLE SPRING SAFETY VALVE
PilotOperatedReliefValve,ClassName,ISREADONLY,true
PilotOperatedReliefValve,ClassName,TYPE,PnPStringType
PilotOperatedReliefValve,ClassName,VALUE,Pilot Operated Relief Valve
PilotOperatedReliefValve,Description,TYPE,PnPStringType
PilotOperatedReliefValve,Description,VALUE,PILOT OPERATED RELIEF VALVE
PressureAndVacuumReliefValve,ClassName,ISREADONLY,true
PressureAndVacuumReliefValve,ClassName,TYPE,PnPStringType
PressureAndVacuumReliefValve,ClassName,VALUE,Pressure and Vacuum Relief Valve
PressureAndVacuumReliefValve,Description,TYPE,PnPStringType
PressureAndVacuumReliefValve,Description,VALUE,PRESSURE AND VACUUM RELIEF VALVE
PressureReliefManholeCover,ClassName,ISREADONLY,true
PressureReliefManholeCover,ClassName,TYPE,PnPStringType
PressureReliefManholeCover,ClassName,VALUE,Pressure Relief Manhole Cover
PressureReliefManholeCover,Description,TYPE,PnPStringType
PressureReliefManholeCover,Description,VALUE,PRESSURE RELIEF MANHOLE COVER
PressureReliefValve,ClassName,ISREADONLY,true
PressureReliefValve,ClassName,TYPE,PnPStringType
PressureReliefValve,ClassName,VALUE,Pressure Relief Valve
PressureReliefValve,Description,TYPE,PnPStringType
PressureReliefValve,Description,VALUE,PRESSURE RELIEF VALVE
PressureReliefValve,Type,PICKLISTTYPE,Regular
PressureReliefValve,Type,TYPE,PnPPickListType
PressureReliefValve,Type,VALUE,PSV
PressureReliefValveWithSolenoid,ClassName,ISREADONLY,true
PressureReliefValveWithSolenoid,ClassName,TYPE,PnPStringType
PressureReliefValveWithSolenoid,ClassName,VALUE,Pressure Relief Valve With Solenoid
PressureReliefValveWithSolenoid,Description,TYPE,PnPStringType
PressureReliefValveWithSolenoid,Description,VALUE,PRESSURE RELIEF VALVE WITH SOLENOID
RuptureDisc,ClassName,ISREADONLY,true
RuptureDisc,ClassName,TYPE,PnPStringType
RuptureDisc,ClassName,VALUE,Rupture Disk
RuptureDisc,Description,TYPE,PnPStringType
RuptureDisc,Description,VALUE,RUPTURE DISK
RuptureDiscForPressureRelief,ClassName,ISREADONLY,true
RuptureDiscForPressureRelief,ClassName,TYPE,PnPStringType
RuptureDiscForPressureRelief,ClassName,VALUE,Rupture Disc For Pressure Relief
RuptureDiscForPressureRelief,Description,TYPE,PnPStringType
RuptureDiscForPressureRelief,Description,VALUE,RUPTURE DISC FOR PRESSURE RELIEF
RuptureDiscForPressureRelief,Type,PICKLISTTYPE,Regular
RuptureDiscForPressureRelief,Type,TYPE,PnPPickListType
RuptureDiscForVacuumRelief,ClassName,ISREADONLY,true
RuptureDiscForVacuumRelief,ClassName,TYPE,PnPStringType
RuptureDiscForVacuumRelief,ClassName,VALUE,Rupture Disc For Vacuum Relief
RuptureDiscForVacuumRelief,Description,TYPE,PnPStringType
RuptureDiscForVacuumRelief,Description,VALUE,RUPTURE DISC FOR VACUUM RELIEF
SafetyValve,ClassName,ISREADONLY,true
SafetyValve,ClassName,TYPE,PnPStringType
SafetyValve,ClassName,VALUE,Safety Valve
SafetyValve,Description,TYPE,PnPStringType
SafetyValve,Description,VALUE,SAFETY VALVE
SafetyValve,Type,PICKLISTTYPE,Regular
SafetyValve,Type,TYPE,PnPPickListType
VacuumReliefValve,ClassName,ISREADONLY,true
VacuumReliefValve,ClassName,TYPE,PnPStringType
VacuumReliefValve,ClassName,VALUE,Vacuum Relief Valve
VacuumReliefValve,Description,TYPE,PnPStringType
VacuumReliefValve,Description,VALUE,VACUUM RELIEF VALVE
RestrictionOrifice,ClassName,ISREADONLY,true
RestrictionOrifice,ClassName,TYPE,PnPStringType
RestrictionOrifice,ClassName,VALUE,Restriction Orifice
RestrictionOrifice,Description,TYPE,PnPStringType
RestrictionOrifice,Description,VALUE,RESTRICTION ORIFICE
Rotameter,ClassName,ISREADONLY,true
Rotameter,ClassName,TYPE,PnPStringType
Rotameter,ClassName,VALUE,Rotameter
Rotameter,Description,TYPE,PnPStringType
Rotameter,Description,VALUE,ROTAMETER
RotameterWithIntegralValve,ClassName,ISREADONLY,true
RotameterWithIntegralValve,ClassName,TYPE,PnPStringType
RotameterWithIntegralValve,ClassName,VALUE,Integral Valve Rotameter
RotameterWithIntegralValve,Description,TYPE,PnPStringType
RotameterWithIntegralValve,Description,VALUE,INTEGRAL VALVE ROTAMETER
SurfaceMountedTemperatureSensor,ClassName,ISREADONLY,true
SurfaceMountedTemperatureSensor,ClassName,TYPE,PnPStringType
SurfaceMountedTemperatureSensor,ClassName,VALUE,Surface Mounted Temperature Sensor
SurfaceMountedTemperatureSensor,Description,TYPE,PnPStringType
SurfaceMountedTemperatureSensor,Description,VALUE,SURFACE MOUNTED TEMPERATURE SENSOR
Target,ClassName,ISREADONLY,true
Target,ClassName,TYPE,PnPStringType
Target,ClassName,VALUE,Target
Target,Description,TYPE,PnPStringType
Target,Description,VALUE,TARGET
TurbineOrPropeller,ClassName,ISREADONLY,true
TurbineOrPropeller,ClassName,TYPE,PnPStringType
TurbineOrPropeller,ClassName,VALUE,Turbine
TurbineOrPropeller,Description,TYPE,PnPStringType
TurbineOrPropeller,Description,VALUE,TURBINE
Ultrasonic,ClassName,ISREADONLY,true
Ultrasonic,ClassName,TYPE,PnPStringType
Ultrasonic,ClassName,VALUE,Ultrasonic
Ultrasonic,Description,TYPE,PnPStringType
Ultrasonic,Description,VALUE,ULTRASONIC
Venturi,ClassName,ISREADONLY,true
Venturi,ClassName,TYPE,PnPStringType
Venturi,ClassName,VALUE,Venturi
Venturi,Description,TYPE,PnPStringType
Venturi,Description,VALUE,VENTURI
VolumeMeter,ClassName,ISREADONLY,true
VolumeMeter,ClassName,TYPE,PnPStringType
VolumeMeter,ClassName,VALUE,Volume Meter
VolumeMeter,Description,TYPE,PnPStringType
VolumeMeter,Description,VALUE,VOLUME METER
Vortex,ClassName,ISREADONLY,true
Vortex,ClassName,TYPE,PnPStringType
Vortex,ClassName,VALUE,Vortex
Vortex,Description,TYPE,PnPStringType
Vortex,Description,VALUE,VORTEX
WedgeMeter,ClassName,ISREADONLY,true
WedgeMeter,ClassName,TYPE,PnPStringType
WedgeMeter,ClassName,VALUE,Wedge Meter
WedgeMeter,Description,TYPE,PnPStringType
WedgeMeter,Description,VALUE,WEDGE METER
Weir,ClassName,ISREADONLY,true
Weir,ClassName,TYPE,PnPStringType
Weir,ClassName,VALUE,Weir
Weir,Description,TYPE,PnPStringType
Weir,Description,VALUE,WEIR
Controller,Description,VALUE,INLINE INSTRUMENTS
SignalLamp,Description,VALUE,INLINE INSTRUMENTS
AcousticSignal,Description,VALUE,INLINE INSTRUMENTS
TelevisionCamera,Description,VALUE,INLINE INSTRUMENTS
Fault,Description,VALUE,INLINE INSTRUMENTS
EliminationOfFault,Description,VALUE,INLINE INSTRUMENTS
MeasuredValueIndicatorAnalogous,Description,VALUE,INLINE INSTRUMENTS
MeasuredValueIndicatorAnalogousZeroAtCentre,Description,VALUE,INLINE INSTRUMENTS
MeasuredValueIndicatorAnalogousNegativeRange,Description,VALUE,INLINE INSTRUMENTS
MeasuredValueIndicatorDigital,Description,VALUE,INLINE INSTRUMENTS
Recorder,Description,VALUE,INLINE INSTRUMENTS
GeneralCounter,Description,VALUE,INLINE INSTRUMENTS
Limiter,Description,VALUE,INLINE INSTRUMENTS
MaximumValueLimiter,Description,VALUE,INLINE INSTRUMENTS
MinimumValueLimiter,Description,VALUE,INLINE INSTRUMENTS
Adjuster,Description,VALUE,INLINE INSTRUMENTS
ChangeOverDevice,Description,VALUE,INLINE INSTRUMENTS
LockingDevice,Description,VALUE,INLINE INSTRUMENTS
MainPulseIncrease,Description,VALUE,INLINE INSTRUMENTS
MainPulseDecrease,Description,VALUE,INLINE INSTRUMENTS
LimitingPulseUpperLimitingValue,Description,VALUE,INLINE INSTRUMENTS
LimitingPulseLowerLimitingValue,Description,VALUE,INLINE INSTRUMENTS
LimitingPulseClosesUpperLimitingValue,Description,VALUE,INLINE INSTRUMENTS
LimitingPulseClosesLowerLimitingValue,Description,VALUE,INLINE INSTRUMENTS
FlowMeasurement,Description,VALUE,INLINE INSTRUMENTS
LevelMeasurement,Description,VALUE,INLINE INSTRUMENTS
HumidityMeasurement,Description,VALUE,INLINE INSTRUMENTS
PressureMeasurement,Description,VALUE,INLINE INSTRUMENTS
pHValueMeasurement,Description,VALUE,INLINE INSTRUMENTS
ConductivityMeasurement,Description,VALUE,INLINE INSTRUMENTS
RadiationMeasurement,Description,VALUE,INLINE INSTRUMENTS
LuminousRadiationMeasurement,Description,VALUE,INLINE INSTRUMENTS
IonizingradiationMeasurement,Description,VALUE,INLINE INSTRUMENTS
RotationalSpeedMeasurement,Description,VALUE,INLINE INSTRUMENTS
TemperatureMeasurement,Description,VALUE,INLINE INSTRUMENTS
ExpansionMeasurement,Description,VALUE,INLINE INSTRUMENTS
VibrationMeasurement,Description,VALUE,INLINE INSTRUMENTS
DetectorIonizingRadiationCountingTube,Description,VALUE,INLINE INSTRUMENTS
DetectorIonizingRadiationIonizationChamber,Description,VALUE,INLINE INSTRUMENTS
Lines,ClassName,ISREADONLY,true
Lines,ClassName,TYPE,PnPStringType
Lines,ClassName,VALUE,Lines
Lines,Description,TYPE,PnPStringType
Lines,Description,VALUE,LINES
PipeLines,ClassName,ISREADONLY,true
PipeLines,ClassName,TYPE,PnPStringType
PipeLines,ClassName,VALUE,Pipe Line Segments
PipeLines,Description,TYPE,PnPStringType
PipeLines,Description,VALUE,PIPE LINE SEGMENTS
PipeLines,Tag,DESCRIPTION,System property which can not be removed
PipeLines,Tag,ISHIDDEN,false
PipeLines,Tag,ISREADONLY,false
PipeLines,Tag,ISREMOVABLE,false
PipeLines,Tag,TYPE,PnPStringType
PipeLines,Size,DESCRIPTION,System property which can not be removed
PipeLines,Size,ISHIDDEN,false
PipeLines,Size,ISREADONLY,false
PipeLines,Size,ISREMOVABLE,false
PipeLines,Size,PICKLISTNAME,Pipe_Sizes_Metric
PipeLines,Size,PICKLISTTYPE,Regular
PipeLines,Size,TYPE,PnPPickListType
PipeLines,Spec,DESCRIPTION,System property which can not be removed
PipeLines,Spec,ISHIDDEN,false
PipeLines,Spec,ISREADONLY,false
PipeLines,Spec,ISREMOVABLE,false
PipeLines,Spec,PICKLISTNAME,Pipe_Specs
PipeLines,Spec,PICKLISTTYPE,Regular
PipeLines,Spec,TYPE,PnPPickListType
PipeLines,Tracing,ISHIDDEN,false
PipeLines,Tracing,ISREADONLY,false
PipeLines,Tracing,ISREMOVABLE,true
PipeLines,Tracing,PICKLISTNAME,Tracing_Types
PipeLines,Tracing,PICKLISTTYPE,Regular
PipeLines,Tracing,TYPE,PnPPickListType
PipeLines,InsulationType,DISPLAYNAME,Insulation Type
PipeLines,InsulationType,ISHIDDEN,false
PipeLines,InsulationType,ISREADONLY,false
PipeLines,InsulationType,ISREMOVABLE,true
PipeLines,InsulationType,PICKLISTNAME,Insulation_Types
PipeLines,InsulationType,PICKLISTTYPE,Regular
PipeLines,InsulationType,TYPE,PnPPickListType
PipeLines,Insulation,DISPLAYNAME,Insulation Thickness
PipeLines,Insulation,ISHIDDEN,false
PipeLines,Insulation,ISREADONLY,false
PipeLines,Insulation,ISREMOVABLE,true
PipeLines,Insulation,TYPE,PnPNumberUnitType
PipeLines,PaintCode,DISPLAYNAME,Paint Code
PipeLines,PaintCode,ISHIDDEN,false
PipeLines,PaintCode,ISREADONLY,false
PipeLines,PaintCode,ISREMOVABLE,true
PipeLines,PaintCode,TYPE,PnPStringType
PipeLines,To,DISPLAYNAME,To
PipeLines,To,ISHIDDEN,false
PipeLines,To,ISREADONLY,true
PipeLines,To,ISREMOVABLE,false
PipeLines,To,TYPE,PnPStringType
PipeLines,From,DISPLAYNAME,From
PipeLines,From,ISHIDDEN,false
PipeLines,From,ISREADONLY,true
PipeLines,From,ISREMOVABLE,false
PipeLines,From,TYPE,PnPStringType
PipeLines,OperatingTemperature,DISPLAYNAME,Operating Temperature
PipeLines,OperatingTemperature,ISHIDDEN,false
PipeLines,OperatingTemperature,ISREADONLY,false
PipeLines,OperatingTemperature,ISREMOVABLE,true
PipeLines,OperatingTemperature,TYPE,PnPNumberUnitType
PipeLines,OperatingPressure,DISPLAYNAME,Operating Pressure
PipeLines,OperatingPressure,ISHIDDEN,false
PipeLines,OperatingPressure,ISREADONLY,false
PipeLines,OperatingPressure,ISREMOVABLE,true
PipeLines,OperatingPressure,TYPE,PnPNumberUnitType
PipeLines,DesignPressure,DISPLAYNAME,Design Pressure
PipeLines,DesignPressure,ISHIDDEN,false
PipeLines,DesignPressure,ISREADONLY,false
PipeLines,DesignPressure,ISREMOVABLE,true
PipeLines,DesignPressure,TYPE,PnPNumberUnitType
PipeLines,DesignTemperature,DISPLAYNAME,Design Temperature
PipeLines,DesignTemperature,ISHIDDEN,false
PipeLines,DesignTemperature,ISREADONLY,false
PipeLines,DesignTemperature,ISREMOVABLE,true
PipeLines,DesignTemperature,TYPE,PnPNumberUnitType
PipeLines,TestingFluid,DISPLAYNAME,Testing Fluid
PipeLines,TestingFluid,ISHIDDEN,false
PipeLines,TestingFluid,ISREADONLY,false
PipeLines,TestingFluid,ISREMOVABLE,true
PipeLines,TestingFluid,TYPE,PnPStringType
PipeLines,TestPressure,DISPLAYNAME,Test Pressure
PipeLines,TestPressure,ISHIDDEN,false
PipeLines,TestPressure,ISREADONLY,false
PipeLines,TestPressure,ISREMOVABLE,true
PipeLines,TestPressure,TYPE,PnPNumberUnitType
PipeLines,PostWeldHeatTreatment,DISPLAYNAME,PWHT
PipeLines,PostWeldHeatTreatment,ISHIDDEN,false
PipeLines,PostWeldHeatTreatment,ISREADONLY,false
PipeLines,PostWeldHeatTreatment,ISREMOVABLE,true
PipeLines,PostWeldHeatTreatment,TYPE,PnPStringType
PipeLines,Spec Part,DISPLAYNAME,Spec Part
PipeLines,Spec Part,ISREADONLY,false
PipeLines,Spec Part,ISREMOVABLE,false
PipeLines,SpecPartGuid,DISPLAYNAME,Spec Part Guid
PipeLines,SpecPartGuid,ISHIDDEN,true
PipeLines,SpecPartGuid,ISREADONLY,false
PipeLines,SpecPartGuid,ISREMOVABLE,false
ExistingPrimary,ClassName,ISREADONLY,true
ExistingPrimary,ClassName,TYPE,PnPStringType
ExistingPrimary,ClassName,VALUE,Primary Line Segment - Existing
ExistingPrimary,Description,TYPE,PnPStringType
ExistingPrimary,Description,VALUE,PRIMARY LINE SEGMENT - EXISTING
ExistingPrimary,Status,VALUE,Existing
ExistingSecondary,ClassName,ISREADONLY,true
ExistingSecondary,ClassName,TYPE,PnPStringType
ExistingSecondary,ClassName,VALUE,Secondary Line Segment - Existing
ExistingSecondary,Description,TYPE,PnPStringType
ExistingSecondary,Description,VALUE,SECONDARY LINE SEGMENT - EXISTING
ExistingSecondary,Status,VALUE,Existing
Jacketed,ClassName,ISREADONLY,true
Jacketed,ClassName,TYPE,PnPStringType
Jacketed,ClassName,VALUE,Jacketed Pipe Segment
Jacketed,Description,TYPE,PnPStringType
Jacketed,Description,VALUE,JACKETED PIPE SEGMENT
NewPrimary,ClassName,ISREADONLY,true
NewPrimary,ClassName,TYPE,PnPStringType
NewPrimary,ClassName,VALUE,Primary Line Segment - New
NewPrimary,Description,TYPE,PnPStringType
NewPrimary,Description,VALUE,PRIMARY LINE SEGMENT - NEW
NewSecondary,ClassName,ISREADONLY,true
NewSecondary,ClassName,TYPE,PnPStringType
NewSecondary,ClassName,VALUE,Secondary Line Segment - New
NewSecondary,Description,TYPE,PnPStringType
NewSecondary,Description,VALUE,SECONDARY LINE SEGMENT - NEW
Primary,ClassName,ISREADONLY,true
Primary,ClassName,TYPE,PnPStringType
Primary,ClassName,VALUE,Primary Line Segment
Primary,Description,TYPE,PnPStringType
Primary,Description,VALUE,PRIMARY LINE SEGMENT
Secondary,ClassName,ISREADONLY,true
Secondary,ClassName,TYPE,PnPStringType
Secondary,ClassName,VALUE,Secondary Line Segment
Secondary,Description,TYPE,PnPStringType
Secondary,Description,VALUE,SECONDARY LINE SEGMENT
SignalLines,ClassName,ISREADONLY,true
SignalLines,ClassName,TYPE,PnPStringType
SignalLines,ClassName,VALUE,Signal Lines
SignalLines,Description,TYPE,PnPStringType
SignalLines,Description,VALUE,SIGNAL LINES
SignalLines,Tag,DESCRIPTION,System property which can not be removed
SignalLines,Tag,ISHIDDEN,false
SignalLines,Tag,ISREADONLY,false
SignalLines,Tag,ISREMOVABLE,false
SignalLines,Tag,TYPE,PnPStringType
SignalLines,From,DISPLAYNAME,From
SignalLines,From,ISHIDDEN,false
SignalLines,From,ISREADONLY,false
SignalLines,From,ISREMOVABLE,false
SignalLines,From,TYPE,PnPStringType
SignalLines,To,DISPLAYNAME,To
SignalLines,To,ISHIDDEN,false
SignalLines,To,ISREADONLY,false
SignalLines,To,ISREMOVABLE,false
SignalLines,To,TYPE,PnPStringType
CapillaryTube,ClassName,ISREADONLY,true
CapillaryTube,ClassName,TYPE,PnPStringType
CapillaryTube,ClassName,VALUE,Capillary Tube
CapillaryTube,Description,TYPE,PnPStringType
CapillaryTube,Description,VALUE,CAPILLARY TUBE
Electrical,ClassName,ISREADONLY,true
Electrical,ClassName,TYPE,PnPStringType
Electrical,ClassName,VALUE,Electrical Signal Line
Electrical,Description,TYPE,PnPStringType
Electrical,Description,VALUE,ELECTRICAL SIGNAL LINE
ElectromagneticSignal,ClassName,ISREADONLY,true
ElectromagneticSignal,ClassName,TYPE,PnPStringType
ElectromagneticSignal,ClassName,VALUE,Electromagnetic Signal
ElectromagneticSignal,Description,TYPE,PnPStringType
ElectromagneticSignal,Description,VALUE,ELECTROMAGNETIC SIGNAL
ElectromagneticSignalNotGuided,ClassName,ISREADONLY,true
ElectromagneticSignalNotGuided,ClassName,TYPE,PnPStringType
ElectromagneticSignalNotGuided,ClassName,VALUE,Electromagnetic Signal (Not Guided)
ElectromagneticSignalNotGuided,Description,TYPE,PnPStringType
ElectromagneticSignalNotGuided,Description,VALUE,ELECTROMAGNETIC SIGNAL (NOT GUIDED)
GeneralSignal,ClassName,ISREADONLY,true
GeneralSignal,ClassName,TYPE,PnPStringType
GeneralSignal,ClassName,VALUE,General Signal
GeneralSignal,Description,TYPE,PnPStringType
GeneralSignal,Description,VALUE,GENERAL SIGNAL
Hydraulic,ClassName,ISREADONLY,true
Hydraulic,ClassName,TYPE,PnPStringType
Hydraulic,ClassName,VALUE,Hydraulic Signal Line
Hydraulic,Description,TYPE,PnPStringType
Hydraulic,Description,VALUE,HYDRAULIC SIGNAL LINE
Leader,ClassName,ISREADONLY,true
Leader,ClassName,TYPE,PnPStringType
Leader,ClassName,VALUE,Leader
Leader,Description,TYPE,PnPStringType
Leader,Description,VALUE,LEADER
MechanicalLink,ClassName,ISREADONLY,true
MechanicalLink,ClassName,TYPE,PnPStringType
MechanicalLink,ClassName,VALUE,Mechanical Link
MechanicalLink,Description,TYPE,PnPStringType
MechanicalLink,Description,VALUE,MECHANICAL LINK
Pneumatic,ClassName,ISREADONLY,true
Pneumatic,ClassName,TYPE,PnPStringType
Pneumatic,ClassName,VALUE,Pneumatic Signal Line
Pneumatic,Description,TYPE,PnPStringType
Pneumatic,Description,VALUE,PNEUMATIC SIGNAL LINE
Radiation,ClassName,ISREADONLY,true
Radiation,ClassName,TYPE,PnPStringType
Radiation,ClassName,VALUE,Radiation
Radiation,Description,TYPE,PnPStringType
Radiation,Description,VALUE,RADIATION
Software,ClassName,ISREADONLY,true
Software,ClassName,TYPE,PnPStringType
Software,ClassName,VALUE,Software Signal Line
Software,Description,TYPE,PnPStringType
Software,Description,VALUE,SOFTWARE SIGNAL LINE
Tubing,ClassName,ISREADONLY,true
Tubing,ClassName,TYPE,PnPStringType
Tubing,ClassName,VALUE,Instrument Supply
Tubing,Description,TYPE,PnPStringType
Tubing,Description,VALUE,INSTRUMENT SUPPLY
UndefinedSignal,ClassName,ISREADONLY,true
UndefinedSignal,ClassName,TYPE,PnPStringType
UndefinedSignal,ClassName,VALUE,Undefined Signal
UndefinedSignal,Description,TYPE,PnPStringType
UndefinedSignal,Description,VALUE,UNDEFINED SIGNAL
Nozzles,ClassName,ISREADONLY,true
Nozzles,ClassName,TYPE,PnPStringType
Nozzles,ClassName,VALUE,Nozzles
Nozzles,Description,TYPE,PnPStringType
Nozzles,Description,VALUE,NOZZLES
Nozzles,Tag,DESCRIPTION,System property which can not be removed
Nozzles,Tag,ISHIDDEN,false
Nozzles,Tag,ISREADONLY,false
Nozzles,Tag,ISREMOVABLE,false
Nozzles,Tag,TYPE,PnPStringType
Nozzles,Type,ISHIDDEN,false
Nozzles,Type,ISREADONLY,false
Nozzles,Type,ISREMOVABLE,true
Nozzles,Type,TYPE,PnPStringType
Nozzles,Type,VALUE,N
Nozzles,Size,ISHIDDEN,false
Nozzles,Size,ISREADONLY,false
Nozzles,Size,ISREMOVABLE,true
Nozzles,Size,PICKLISTNAME,Pipe_Sizes_Metric
Nozzles,Size,PICKLISTTYPE,Regular
Nozzles,Size,TYPE,PnPPickListType
Nozzles,Spec,ISHIDDEN,false
Nozzles,Spec,ISREADONLY,false
Nozzles,Spec,ISREMOVABLE,true
Nozzles,Spec,PICKLISTNAME,Pipe_Specs
Nozzles,Spec,PICKLISTTYPE,Regular
Nozzles,Spec,TYPE,PnPPickListType
AssumedNozzle,ClassName,ISREADONLY,true
AssumedNozzle,ClassName,TYPE,PnPStringType
AssumedNozzle,ClassName,VALUE,Assumed Nozzle
AssumedNozzle,Description,TYPE,PnPStringType
AssumedNozzle,Description,VALUE,ASSUMED NOZZLE
DoubleLineNozzle,ClassName,ISREADONLY,true
DoubleLineNozzle,ClassName,TYPE,PnPStringType
DoubleLineNozzle,ClassName,VALUE,Double Line Nozzle
DoubleLineNozzle,Description,TYPE,PnPStringType
DoubleLineNozzle,Description,VALUE,DOUBLE LINE NOZZLE
DoubleLineNozzle,Size,PICKLISTTYPE,Regular
DoubleLineNozzle,Size,TYPE,PnPPickListType
FlangedNozzle,ClassName,ISREADONLY,true
FlangedNozzle,ClassName,TYPE,PnPStringType
FlangedNozzle,ClassName,VALUE,Flanged Nozzle
FlangedNozzle,Description,TYPE,PnPStringType
FlangedNozzle,Description,VALUE,FLANGED NOZZLE
FrontFacingNozzle,ClassName,ISREADONLY,true
FrontFacingNozzle,ClassName,TYPE,PnPStringType
FrontFacingNozzle,ClassName,VALUE,Front Facing Nozzle
FrontFacingNozzle,Description,TYPE,PnPStringType
FrontFacingNozzle,Description,VALUE,FRONT FACING NOZZLE
SingleLineNozzle,ClassName,ISREADONLY,true
SingleLineNozzle,ClassName,TYPE,PnPStringType
SingleLineNozzle,ClassName,VALUE,Single Line Nozzle
SingleLineNozzle,Description,TYPE,PnPStringType
SingleLineNozzle,Description,VALUE,SINGLE LINE NOZZLE
NonEngineeringItems,ClassName,DESCRIPTION,System property which can not be removed
NonEngineeringItems,ClassName,DISPLAYNAME,Class Name
NonEngineeringItems,ClassName,ISHIDDEN,false
NonEngineeringItems,ClassName,ISREADONLY,true
NonEngineeringItems,ClassName,ISREMOVABLE,false
NonEngineeringItems,ClassName,TYPE,PnPStringType
NonEngineeringItems,ClassName,VALUE,Non Engineering Items
NonEngineeringItems,Description,ISHIDDEN,false
NonEngineeringItems,Description,ISREADONLY,false
NonEngineeringItems,Description,ISREMOVABLE,true
NonEngineeringItems,Description,TYPE,PnPStringType
NonEngineeringItems,Description,VALUE,NON ENGINEERING ITEMS
NonEngineeringItems,Comment,ISHIDDEN,false
NonEngineeringItems,Comment,ISREADONLY,false
NonEngineeringItems,Comment,ISREMOVABLE,true
NonEngineeringItems,Comment,TYPE,PnPStringType
NonEngineeringItems,FlagValue,DESCRIPTION,System property which can not be removed
NonEngineeringItems,FlagValue,DISPLAYNAME,Flag
NonEngineeringItems,FlagValue,ISHIDDEN,true
NonEngineeringItems,FlagValue,ISREADONLY,true
NonEngineeringItems,FlagValue,ISREMOVABLE,false
NonEngineeringItems,FlagValue,TYPE,PnPFlagType
NonEngineeringItems,FlagValue,VALUE,0
NonEngineeringItems,AcquisitionProperties,DESCRIPTION,System property which can not be removed
NonEngineeringItems,AcquisitionProperties,DISPLAYNAME,AcquisitionProperties
NonEngineeringItems,AcquisitionProperties,ISHIDDEN,true
NonEngineeringItems,AcquisitionProperties,ISREADONLY,true
NonEngineeringItems,AcquisitionProperties,ISREMOVABLE,false
NonEngineeringItems,AcquisitionProperties,TYPE,PnPStringType
NonEngineeringItems,ParamOnLine,ISHIDDEN,TRUE
Actuators,ClassName,ISREADONLY,true
Actuators,ClassName,TYPE,PnPStringType
Actuators,ClassName,VALUE,Actuators
Actuators,Description,TYPE,PnPStringType
Actuators,Description,VALUE,ACTUATORS
BackPressureRegulator,ClassName,ISREADONLY,true
BackPressureRegulator,ClassName,TYPE,PnPStringType
BackPressureRegulator,ClassName,VALUE,Back Pressure Regulator
BackPressureRegulator,Description,TYPE,PnPStringType
BackPressureRegulator,Description,VALUE,BACK PRESSURE REGULATOR
BackpressureRegulatorSelfContained,ClassName,ISREADONLY,true
BackpressureRegulatorSelfContained,ClassName,TYPE,PnPStringType
BackpressureRegulatorSelfContained,ClassName,VALUE,Backpressure Regulator Self Contained
BackpressureRegulatorSelfContained,Description,TYPE,PnPStringType
BackpressureRegulatorSelfContained,Description,VALUE,BACKPRESSURE REGULATOR SELF CONTAINED
BackpressureRegulatorWithExternalPressureTap,ClassName,ISREADONLY,true
BackpressureRegulatorWithExternalPressureTap,ClassName,TYPE,PnPStringType
BackpressureRegulatorWithExternalPressureTap,ClassName,VALUE,Backpressure Regulator With External Pressure Tap
BackpressureRegulatorWithExternalPressureTap,Description,TYPE,PnPStringType
BackpressureRegulatorWithExternalPressureTap,Description,VALUE,BACKPRESSURE REGULATOR WITH EXTERNAL PRESSURE TAP
BackPressureRegulatorWithExternalTap,ClassName,ISREADONLY,true
BackPressureRegulatorWithExternalTap,ClassName,TYPE,PnPStringType
BackPressureRegulatorWithExternalTap,ClassName,VALUE,Back Pressure Regulator With External Tap
BackPressureRegulatorWithExternalTap,Description,TYPE,PnPStringType
BackPressureRegulatorWithExternalTap,Description,VALUE,BACK PRESSURE REGULATOR WITH EXTERNAL TAP
CylinderOrPiston,ClassName,ISREADONLY,true
CylinderOrPiston,ClassName,TYPE,PnPStringType
CylinderOrPiston,ClassName,VALUE,Piston Actuator
CylinderOrPiston,Description,TYPE,PnPStringType
CylinderOrPiston,Description,VALUE,PISTON ACTUATOR
Diaphragm,ClassName,ISREADONLY,true
Diaphragm,ClassName,TYPE,PnPStringType
Diaphragm,ClassName,VALUE,Diaphragm Actuator
Diaphragm,Description,TYPE,PnPStringType
Diaphragm,Description,VALUE,DIAPHRAGM ACTUATOR
DiaphragmSpring,ClassName,ISREADONLY,true
DiaphragmSpring,ClassName,TYPE,PnPStringType
DiaphragmSpring,ClassName,VALUE,Diaphragm Spring
DiaphragmSpring,Description,TYPE,PnPStringType
DiaphragmSpring,Description,VALUE,DIAPHRAGM SPRING
DifferentialPressureReducingregulator,ClassName,TYPE,PnPStringType
DifferentialPressureReducingregulator,ClassName,VALUE,Differential Pressure Reducing Regulator
DifferentialPressureReducingregulator,Description,TYPE,PnPStringType
DifferentialPressureReducingregulator,Description,VALUE,DIFFERENTIAL PRESSURE REDUCING REGULATOR
Digital,ClassName,ISREADONLY,true
Digital,ClassName,TYPE,PnPStringType
